0,0.0,0.0,-0.20703125,-0.078125,-0.390625,-0.1875,-0.546875,-0.2421875,-0.68359375,-0.25390625,-0.265625,-0.49609375,-0.3515625,-0.69140625,-0.40234375,-0.8046875,-0.4375,-0.90234375,-0.14453125,-0.53125,-0.203125,-0.75390625,-0.234375,-0.88671875,-0.26171875,-1.0,-0.01171875,-0.51953125,-0.03515625,-0.73046875,-0.0546875,-0.8515625,-0.08203125,-0.95703125,0.12109375,-0.46484375,0.15625,-0.62109375,0.171875,-0.71875,0.17578125,-0.8046875
0,0.0,0.0,-0.20866141732283464,-0.07874015748031496,-0.3937007874015748,-0.1889763779527559,-0.5511811023622047,-0.2440944881889764,-0.6889763779527559,-0.24803149606299213,-0.2637795275590551,-0.49606299212598426,-0.35039370078740156,-0.6929133858267716,-0.39763779527559057,-0.8070866141732284,-0.4330708661417323,-0.905511811023622,-0.14173228346456693,-0.5354330708661418,-0.1968503937007874,-0.7559055118110236,-0.2283464566929134,-0.889763779527559,-0.2559055118110236,-1.0,-0.007874015748031496,-0.5196850393700787,-0.031496062992125984,-0.7322834645669292,-0.051181102362204724,-0.8543307086614174,-0.07086614173228346,-0.9566929133858267,0.12598425196850394,-0.468503937007874,0.15748031496062992,-0.6220472440944882,0.1732283464566929,-0.7165354330708661,0.18110236220472442,-0.8031496062992126
0,0.0,0.0,-0.20784313725490197,-0.07450980392156863,-0.396078431372549,-0.19215686274509805,-0.5529411764705883,-0.25098039215686274,-0.6901960784313725,-0.25098039215686274,-0.25882352941176473,-0.49019607843137253,-0.3411764705882353,-0.6901960784313725,-0.39215686274509803,-0.807843137254902,-0.42745098039215684,-0.9058823529411765,-0.13333333333333333,-0.5254901960784314,-0.18823529411764706,-0.7490196078431373,-0.2235294117647059,-0.8862745098039215,-0.24705882352941178,-1.0,0.0,-0.5098039215686274,-0.023529411764705882,-0.7254901960784313,-0.0392156862745098,-0.8470588235294118,-0.06274509803921569,-0.9529411764705882,0.13333333333333333,-0.4549019607843137,0.16470588235294117,-0.611764705882353,0.17647058823529413,-0.7098039215686275,0.1803921568627451,-0.796078431372549
0,0.0,0.0,-0.20703125,-0.07421875,-0.39453125,-0.19140625,-0.55078125,-0.25,-0.6875,-0.2578125,-0.2578125,-0.49609375,-0.34375,-0.69140625,-0.38671875,-0.8125,-0.421875,-0.91015625,-0.1328125,-0.53125,-0.19140625,-0.75390625,-0.22265625,-0.890625,-0.25,-1.0,0.0,-0.51953125,-0.0234375,-0.73046875,-0.0390625,-0.85546875,-0.0625,-0.953125,0.1328125,-0.46875,0.1640625,-0.62109375,0.1796875,-0.71875,0.18359375,-0.8046875
0,0.0,0.0,-0.2047244094488189,-0.07480314960629922,-0.38976377952755903,-0.1889763779527559,-0.5433070866141733,-0.2559055118110236,-0.6732283464566929,-0.2637795275590551,-0.2440944881889764,-0.4921259842519685,-0.32677165354330706,-0.6929133858267716,-0.37401574803149606,-0.8110236220472441,-0.40551181102362205,-0.9133858267716536,-0.1220472440944882,-0.5275590551181102,-0.17716535433070865,-0.7559055118110236,-0.20866141732283464,-0.889763779527559,-0.23228346456692914,-1.0,0.007874015748031496,-0.515748031496063,-0.015748031496062992,-0.7322834645669292,-0.03543307086614173,-0.8582677165354331,-0.05905511811023622,-0.9566929133858267,0.1377952755905512,-0.4645669291338583,0.1732283464566929,-0.6220472440944882,0.18110236220472442,-0.7165354330708661,0.18503937007874016,-0.7992125984251969
0,0.0,0.0,-0.20634920634920634,-0.06746031746031746,-0.39285714285714285,-0.1865079365079365,-0.5436507936507936,-0.25793650793650796,-0.6746031746031746,-0.26587301587301587,-0.25396825396825395,-0.49603174603174605,-0.32936507936507936,-0.6984126984126984,-0.373015873015873,-0.8174603174603174,-0.4087301587301587,-0.9206349206349206,-0.12698412698412698,-0.5317460317460317,-0.17857142857142858,-0.7579365079365079,-0.21031746031746032,-0.8928571428571429,-0.23412698412698413,-1.0,0.003968253968253968,-0.5238095238095238,-0.015873015873015872,-0.7341269841269841,-0.03571428571428571,-0.8571428571428571,-0.05555555555555555,-0.9603174603174603,0.1388888888888889,-0.4722222222222222,0.17063492063492064,-0.626984126984127,0.18253968253968253,-0.7222222222222222,0.1865079365079365,-0.8055555555555556
0,0.0,0.0,-0.20553359683794467,-0.07114624505928854,-0.38735177865612647,-0.18972332015810275,-0.541501976284585,-0.2608695652173913,-0.6679841897233202,-0.26877470355731226,-0.2490118577075099,-0.4980237154150198,-0.33201581027667987,-0.6996047430830039,-0.37549407114624506,-0.8181818181818182,-0.41106719367588934,-0.9209486166007905,-0.12648221343873517,-0.5335968379446641,-0.18181818181818182,-0.758893280632411,-0.2134387351778656,-0.8932806324110671,-0.24110671936758893,-1.0,0.003952569169960474,-0.5217391304347826,-0.019762845849802372,-0.7351778656126482,-0.039525691699604744,-0.857707509881423,-0.06324110671936758,-0.9604743083003953,0.13438735177865613,-0.47035573122529645,0.16600790513833993,-0.6245059288537549,0.17391304347826086,-0.7193675889328063,0.17391304347826086,-0.8023715415019763
0,0.0,0.0,-0.1969111969111969,-0.0694980694980695,-0.38996138996138996,-0.19305019305019305,-0.5444015444015444,-0.2625482625482625,-0.667953667953668,-0.277992277992278,-0.25096525096525096,-0.5096525096525096,-0.33204633204633205,-0.6988416988416989,-0.3783783783783784,-0.8146718146718147,-0.4092664092664093,-0.915057915057915,-0.13127413127413126,-0.5444015444015444,-0.18532818532818532,-0.7644787644787645,-0.22007722007722008,-0.8957528957528957,-0.24324324324324326,-1.0,-0.003861003861003861,-0.5328185328185329,-0.03088803088803089,-0.7374517374517374,-0.05019305019305019,-0.8571428571428571,-0.07335907335907337,-0.9536679536679536,0.12355212355212356,-0.47876447876447875,0.14671814671814673,-0.6293436293436293,0.15444015444015444,-0.722007722007722,0.1583011583011583,-0.806949806949807
0,0.0,0.0,-0.2,-0.07058823529411765,-0.396078431372549,-0.2,-0.5568627450980392,-0.2627450980392157,-0.6823529411764706,-0.2784313725490196,-0.25882352941176473,-0.5137254901960784,-0.34901960784313724,-0.7058823529411765,-0.396078431372549,-0.8235294117647058,-0.42745098039215684,-0.9215686274509803,-0.1411764705882353,-0.5529411764705883,-0.2,-0.7686274509803922,-0.23137254901960785,-0.8980392156862745,-0.2549019607843137,-1.0,-0.011764705882352941,-0.5411764705882353,-0.043137254901960784,-0.7450980392156863,-0.06274509803921569,-0.8588235294117647,-0.08627450980392157,-0.9568627450980393,0.11372549019607843,-0.49411764705882355,0.13333333333333333,-0.6392156862745098,0.1411764705882353,-0.7294117647058823,0.14901960784313725,-0.8117647058823529
0,0.0,0.0,-0.2,-0.076,-0.4,-0.208,-0.56,-0.272,-0.688,-0.276,-0.26,-0.512,-0.356,-0.704,-0.404,-0.82,-0.436,-0.92,-0.144,-0.548,-0.208,-0.768,-0.24,-0.896,-0.268,-1.0,-0.012,-0.54,-0.048,-0.748,-0.068,-0.864,-0.092,-0.96,0.116,-0.492,0.136,-0.64,0.148,-0.732,0.152,-0.816
